temp_min,temp_max,rain ,,wind_speed,humidity,pressure,,,CloudBurstTomorrow,,,,
18.5,24.9,0,,13,72,1015.7,,,0,,,,
18,25,0,,15,72,1017.8,,,0,,,,
19.5,26.3,0,,22,75,1017.5,,,0,,,,
21.5,25.2,0,,24,92,1017.7,,,1,,,,
22,26,10.6,,19,88,1017.1,,,0,,,,
23.1,27.3,0,,11,83,1017.1,,,1,,,,
21.5,26.5,3.8,,7,91,1019.2,,,1,,,,
20.7,26.3,3.8,,15,80,1019.3,,,1,,,,
20.3,24,23.6,,22,92,1017.2,,,1,,,,
20.1,23.7,1.8,,22,58,1017.6,,,0,,,,
18.4,23.8,0.2,,24,57,1018.3,,,0,,,,
19.5,25.2,0.6,,17,77,1019.5,,,0,,,,
18.2,24.7,0,,9,67,1020.7,,,0,,,,
18.3,24.6,0,,11,66,1020.7,,,0,,,,
18.9,24.6,0,,9,72,1020.8,,,0,,,,
18,24.6,0.4,,9,79,1019.9,,,0,,,,
17.6,25.4,0.4,,9,82,1019.8,,,1,,,,
20.4,25.3,12.4,,11,77,1019.4,,,0,,,,
20.4,24.5,0,,17,81,1019.7,,,0,,,,
18.8,24.2,0,,20,79,1017.7,,,0,,,,
19,24.6,0,,17,83,1014.6,,,1,,,,
19.4,23.4,1.4,,19,88,1015.1,,,1,,,,
18.7,23.8,2.2,,19,69,1017,,,0,,,,
19.2,24.5,0.4,,24,73,1020.1,,,0,,,,
20.1,24.7,0,,22,78,1021.9,,,1,,,,
19.5,25,4,,30,71,1023.3,,,0,,,,
19.6,24.3,0,,26,60,1022.2,,,0,,,,
16.5,24.1,0,,19,68,1017.8,,,1,,,,
20.3,25.6,2.4,,15,90,1013.6,,,1,,,,
18.3,23.7,7.4,,20,83,1016.4,,,1,,,,
19,22.9,6.6,,26,67,1021,,,0,,,,
18.7,23.2,0,,26,57,1024.6,,,0,,,,
18,23,0.6,,20,74,1026.2,,,1,,,,
18,24,9.4,,20,89,1026.3,,,0,,,,
19.3,23.6,0.8,,24,80,1025.1,,,0,,,,
19.1,24,0.2,,22,61,1024.5,,,0,,,,
17.1,24.3,0,,17,65,1022.6,,,0,,,,
,,,,,,,,,,,,,
21.2,24.1,0.4,,19,87,1018.6,,,0,,,,
20.9,22.5,0,,13,83,1021,,,1,,,,
20.4,23.6,4.4,,22,85,1020,,,1,,,,
18.4,21.5,26.2,,28,91,1019.1,,,1,,,,
19.3,22.4,39.9,,28,97,1015.4,,,1,,,,
19.6,23.3,13,,17,87,1013.5,,,1,,,,
19,22.4,2.4,,19,91,1014,,,0,,,,
18.3,23.1,0.2,,19,85,1014.4,,,1,,,,
19,21.4,6.2,,11,92,1016.6,,,0,,,,
17.2,22.3,0.2,,13,75,1021,,,0,,,,
16.3,22.3,0.2,,20,70,1022.3,,,0,,,,
18.2,22.6,0,,20,71,1019.3,,,0,,,,
19.4,22.2,0,,17,80,1018.8,,,0,,,,
17,22.4,0,,15,66,1021.3,,,0,,,,
15.9,22.4,0,,4,64,1021,,,0,,,,
15.2,23.3,0,,11,74,1018.6,,,1,,,,
18,22.4,1.2,,15,82,1016.1,,,0,,,,
19,21.5,0,,35,56,1016.3,,,1,,,,
16.1,20.9,1.5,,17,80,1018.7,,,1,,,,
16.6,21,2.1,,26,55,1014.7,,,0,,,,
15.9,21.9,0.6,,22,61,1013.6,,,1,,,,
16.1,21.8,3.8,,31,57,1010.8,,,1,,,,
16.2,21,2.8,,15,78,1015.3,,,0,,,,
15.6,22.1,0,,24,62,1014.2,,,1,,,,
17.6,22.4,12.4,,26,81,1010.3,,,0,,,,
19.6,21.9,0.4,,31,59,1010.8,,,0,,,,
17,21.5,0.4,,22,66,1018.2,,,1,,,,
15.6,20.4,1.4,,24,74,1021.1,,,0,,,,
15.8,19.9,0.8,,20,85,1020.9,,,1,,,,
14.6,18.7,1.6,,22,52,1023.3,,,0,,,,
16,19.7,0,,24,53,1025.9,,,0,,,,
15.5,20.4,0.3,,26,59,1026.7,,,0,,,,
16.4,20.5,0,,43,80,1022.6,,,1,,,,
17.7,20.4,1.9,,48,91,1013.4,,,1,,,,
18.6,21.3,29.8,,15,97,1013.7,,,1,,,,
16.9,21.4,15.8,,15,80,1010.8,,,0,,,,
16.3,20.9,0,,19,69,1012.8,,,0,,,,
15.7,20.8,0,,24,70,1016.3,,,0,,,,
17.8,21.1,0,,15,76,1019.5,,,0,,,,
16.1,20.3,0,,28,72,1022.5,,,0,,,,
16,18.8,0,,31,58,1029.5,,,0,,,,
14.7,18.5,0.4,,22,59,1031,,,0,,,,
15.8,19.5,0,,22,56,1025.3,,,0,,,,
14.5,19.2,0.4,,19,63,1023.4,,,1,,,,
14.5,19.6,2.8,,15,57,1023.5,,,0,,,,
14,19.9,0,,17,53,1025.9,,,1,,,,
15.3,20.6,2.8,,19,71,1025.5,,,0,,,,
17.4,20.9,0.2,,13,63,1023.2,,,0,,,,
17.4,21.1,0.4,,28,80,1017.7,,,1,,,,
18.6,20.7,26.4,,19,97,1014.8,,,1,,,,
18.3,19.7,10.8,,11,83,1014.9,,,0,,,,
16,20.4,0.2,,13,82,1015.9,,,1,,,,
16.1,20.8,7.4,,41,85,1008.9,,,0,,,,
15.5,19.4,0.8,,26,66,1014.4,,,0,,,,
15.1,20.5,0.2,,15,66,1018.9,,,0,,,,
14.6,20.9,0.2,,24,68,1016.7,,,1,,,,
16.6,20.5,10.4,,19,65,1012.9,,,1,,,,
13.7,18.1,4,,17,65,1017.6,,,0,,,,
12.9,18.6,0.4,,11,45,1022,,,0,,,,
12,19.8,0,,6,79,1022.4,,,1,,,,
15,20.3,1.1,,22,68,1021.2,,,0,,,,
15.3,19.8,0.3,,17,76,1022.8,,,0,,,,
13.3,19.7,0,,11,64,1023.7,,,0,,,,
13.3,20.3,0,,24,76,1018.9,,,1,,,,
17.4,20.6,21,,20,88,1009.8,,,0,,,,
16.5,19.9,0.8,,33,65,1009.9,,,1,,,,
15.5,19.5,2.4,,26,83,1010.3,,,1,,,,
15.4,19.5,3,,20,75,1011.2,,,0,,,,
15.1,19.6,1,,20,70,1020,,,1,,,,
13.1,19.7,3,,15,68,1022.7,,,0,,,,
13.3,20.6,0,,13,66,1022.3,,,1,,,,
16.1,18.9,1.2,,24,63,1021.7,,,0,,,,
15.1,18.6,0,,13,50,1025.1,,,0,,,,
14.7,19.3,0,,20,57,1025.7,,,1,,,,
14.8,19,1.9,,17,77,1025.8,,,0,,,,
14.9,18.5,0.9,,20,58,1024.8,,,0,,,,
14.2,18.9,0,,13,58,1023,,,0,,,,
15.5,20.4,0.4,,24,79,1021.3,,,0,,,,
13.4,19.9,0.2,,15,70,1021.8,,,1,,,,
15.9,21.2,1.4,,30,88,1016.4,,,0,,,,
17.8,21.4,0.8,,24,80,1014.9,,,0,,,,
17.6,20.8,0.6,,13,85,1013.7,,,1,,,,
13.6,21.8,7.4,,17,76,1017.3,,,1,,,,
17.9,20.4,7.6,,9,77,1019.1,,,0,,,,
13.9,21.1,0,,22,80,1022,,,1,,,,
16.1,19.5,11.2,,30,95,1017.7,,,0,,,,
13.7,19.1,0.4,,17,54,1021.5,,,0,,,,
14,19.2,0,,13,55,1021,,,0,,,,
14.1,19.7,0,,11,65,1019.3,,,0,,,,
14.1,19.9,0,,26,63,1016.9,,,0,,,,
14.4,18.7,0,,11,59,1019,,,0,,,,
11.8,20.7,0,,13,58,1017.3,,,0,,,,
16,21.4,0.2,,19,89,1008.8,,,1,,,,
14.7,17.9,29.4,,30,69,1011.2,,,0,,,,
12.3,17.1,1,,37,54,1015.2,,,0,,,,
11.3,17.2,0.3,,26,48,1017.5,,,0,,,,
12.4,17.4,0.1,,20,53,1018.9,,,1,,,,
11.9,17.5,1.4,,28,59,1018.9,,,1,,,,
10.7,17.7,3.6,,19,54,1022,,,0,,,,
12.9,17.3,0,,17,43,1024.3,,,0,,,,
10.7,18.4,0,,15,53,1022.7,,,0,,,,
12.2,19,0,,7,64,1020.6,,,0,,,,
13,19.4,0,,11,72,1020.5,,,0,,,,
13.6,18.4,0,,30,63,1021,,,1,,,,
12.7,17.2,4,,30,74,1020.6,,,1,,,,
12.9,18.7,8.6,,28,67,1019.8,,,1,,,,
14.1,17.7,3.6,,24,79,1022.8,,,0,,,,
14.3,18.6,1,,22,57,1023.7,,,1,,,,
12,18.9,4.7,,17,62,1023.5,,,0,,,,
12.9,18.8,0.2,,6,94,1021.7,,,1,,,,
11.2,20.4,1.1,,13,61,1021.3,,,1,,,,
13.5,20.3,4,,13,73,1021.9,,,0,,,,
16,20.6,0,,15,65,1019.2,,,0,,,,
17.9,20.8,0,,22,89,1013.7,,,1,,,,
16.2,18.4,23.6,,19,93,1015.1,,,1,,,,
15.4,18,13.8,,9,91,1019.9,,,1,,,,
16.5,19.4,5.7,,15,95,1014.6,,,1,,,,
14.3,19.1,2.7,,26,71,1018.7,,,0,,,,
14.3,18.9,0,,24,73,1024,,,0,,,,
13.7,19.2,0,,15,64,1027.8,,,0,,,,
14.9,19.5,0,,6,100,1026.3,,,0,,,,
12.5,20.3,0,,13,58,1024.9,,,0,,,,
16.8,21.2,0,,20,61,1024,,,0,,,,
18,22.2,0,,22,61,1022.6,,,1,,,,
14.5,18.2,5.8,,19,91,1022.4,,,1,,,,
14.6,19.2,7,,15,58,1026,,,0,,,,
15.6,19.1,0,,20,52,1028,,,0,,,,
15.3,19,0.4,,31,63,1026.7,,,0,,,,
13.3,16.9,0.3,,24,45,1025.7,,,0,,,,
11.3,17.9,0.3,,19,59,1025,,,0,,,,
12.8,18.6,0,,19,39,1023.9,,,1,,,,
12.5,19.2,3,,15,92,1024.9,,,1,,,,
12.7,20.7,8.2,,13,59,1026.5,,,0,,,,
13.8,20.9,0,,17,68,1026.6,,,0,,,,
17.1,21.4,0.2,,24,68,1026.5,,,1,,,,
16.8,21.4,1.2,,22,91,1024.3,,,0,,,,
18,21.4,0.8,,28,91,1018.4,,,0,,,,
16.8,20.6,0.2,,19,67,1018.5,,,0,,,,
15.2,21.2,0.8,,15,85,1019,,,1,,,,
16.8,21.6,4.6,,33,90,1011.8,,,0,,,,
17.1,20.7,0.8,,28,77,1013.1,,,0,,,,
15.9,20.5,0.2,,9,71,1013.4,,,0,,,,
16.3,21.9,0.6,,17,79,1011.3,,,1,,,,
16.9,21.2,3.3,,31,66,1007.9,,,1,,,,
15.4,21.2,10.6,,22,68,1007.9,,,1,,,,
15.9,19.9,4.5,,28,87,1004.7,,,1,,,,
16.1,20.3,4,,26,84,1007.3,,,1,,,,
14.7,20.5,5.2,,28,65,1008.4,,,1,,,,
14,19.9,7,,28,72,1008.9,,,1,,,,
14.8,20.8,4.2,,15,75,1015.8,,,0,,,,
16.1,22.6,0,,19,73,1016.8,,,0,,,,
19.3,21.6,0,,26,70,1015,,,0,,,,
14.5,20.9,0,,17,64,1016.3,,,0,,,,
15,21.7,0,,22,68,1012.9,,,0,,,,
14.9,20.8,0,,13,55,1014.6,,,0,,,,
15.4,20,0.4,,31,51,1016.6,,,0,,,,
17.4,21.2,0,,35,60,1020.1,,,0,,,,
15.4,20.8,0,,15,65,1020.7,,,0,,,,
14.2,21.6,0,,26,67,1015.2,,,1,,,,
14.2,21,2.6,,24,73,1015.7,,,0,,,,
12.8,20,0,,13,54,1013.8,,,0,,,,
13.4,21.3,0,,19,66,1012.1,,,0,,,,
16.2,20,0.4,,11,61,1014.7,,,1,,,,
14.1,18.5,6.8,,24,81,1014.2,,,0,,,,
14.8,20.1,0.4,,20,52,1019.8,,,0,,,,
13,20.3,0.2,,13,61,1023.2,,,0,,,,
13.2,20.5,0,,17,48,1024.7,,,0,,,,
16.3,21.6,0,,24,54,1021.9,,,0,,,,
14.7,22.2,0,,22,66,1019.6,,,0,,,,
15.8,22.4,0,,11,63,1019.8,,,1,,,,
16.7,20.8,3.4,,24,66,1022,,,0,,,,
14.7,19.8,0,,15,47,1021.8,,,0,,,,
11.2,20.6,0,,22,52,1018.8,,,0,,,,
16,22.3,0,,15,66,1014.3,,,1,,,,
15.3,21.3,13.4,,20,53,1016.8,,,0,,,,
16,21.6,0.2,,15,64,1020.3,,,0,,,,
14.6,21.2,0.6,,13,68,1020.5,,,0,,,,
14.6,21.3,0,,11,66,1019.4,,,1,,,,
14.7,21.6,1.4,,19,62,1019.9,,,1,,,,
15.5,20.6,10,,26,64,1021,,,0,,,,
15.3,20.3,0.2,,17,54,1019.1,,,0,,,,
15.4,22,0,,19,61,1015.8,,,1,,,,
17.4,20.6,11.4,,15,89,1013.6,,,1,,,,
16.8,20.3,1.6,,24,67,1014.3,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
16.7,21.5,0.4,,22,61,1013.7,,,0,,,,
14.3,21.6,0,,17,58,1019.9,,,0,,,,
14.1,21.4,0,,15,60,1021.9,,,0,,,,
16.5,22.9,0,,17,65,1017.4,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
18.5,24.2,0.2,,24,75,1011.2,,,1,,,,
19.5,21.4,75,,15,93,1009,,,1,,,,
17.7,22,8.4,,28,68,1013.7,,,0,,,,
16.5,20.7,1,,39,60,1012.4,,,1,,,,
14.2,20.9,1.2,,28,59,1017.7,,,0,,,,
15.7,21.1,0,,19,62,1020.8,,,0,,,,
14.6,21.9,0,,17,67,1022.1,,,0,,,,
16.5,23.4,0,,31,71,1022.4,,,0,,,,
18.6,23.4,0,,31,68,1023.2,,,0,,,,
18.5,22.5,0,,30,71,1020,,,1,,,,
18.8,23.1,1.8,,24,84,1014.2,,,1,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17,22.5,33.6,,17,72,1016.5,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17.8,23.4,0,,24,67,1012.9,,,0,,,,
17.2,22.7,0,,20,65,1013.9,,,0,,,,
16.2,23.1,0,,19,68,1016.9,,,0,,,,
16.5,22.9,0,,20,66,1019,,,0,,,,
16.1,23,0,,19,65,1019.4,,,0,,,,
15.6,23,0,,17,60,1020.5,,,0,,,,
16,23.2,0,,17,64,1017.7,,,0,,,,
19.4,24.5,0,,22,78,1012.8,,,1,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
16.8,22.8,3,,20,55,1021.7,,,0,,,,
16.3,22.5,0,,17,67,1022.5,,,0,,,,
15,22.8,0,,17,56,1021,,,0,,,,
15.7,24.3,0,,15,53,1019,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17.8,24.9,0.8,,17,77,1015.5,,,0,,,,
19.8,24.1,0.4,,26,74,1015.9,,,1,,,,
19.6,24.7,1.8,,19,74,1015.7,,,0,,,,
18,24.4,0,,17,77,1013.3,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
19.4,26.1,0,,11,66,1014.5,,,1,,,,
19.1,24.7,1.4,,7,75,1015,,,1,,,,
19,25.1,1.8,,33,75,1014.8,,,1,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
19.5,23.8,8.2,,31,65,1016,,,0,,,,
19.3,24.6,0,,26,56,1017.7,,,0,,,,
19.6,25.3,0,,28,68,1016.5,,,0,,,,
21.4,25.9,0,,31,83,1012.6,,,0,,,,
20.1,26.1,0,,19,74,1012.8,,,0,,,,
19.7,26.1,0,,17,68,1013.7,,,0,,,,
21,27.3,0,,13,67,1013.9,,,0,,,,
19.1,27.4,0,,15,69,1015.4,,,1,,,,
21.3,25.8,1.4,,22,71,1017.2,,,0,,,,
17.2,24.5,0,,13,55,1015,,,0,,,,
17.4,26.2,0,,28,65,1008.2,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
19.1,24.4,5.8,,22,52,1014.4,,,0,,,,
19.4,24.6,0,,20,53,1019.2,,,0,,,,
19.4,24.9,0,,17,53,1018.5,,,0,,,,
18.4,25.5,0,,15,53,1015.7,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
18.7,25.1,2.8,,22,54,1019.5,,,0,,,,
19.4,26.5,0,,22,70,1018.8,,,0,,,,
18.9,26.2,0.8,,20,76,1019.3,,,0,,,,
20.9,26.6,0,,17,70,1017.2,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
21.9,27,0.2,,28,72,1017.5,,,0,,,,
22.2,26.9,0,,28,82,1016.8,,,0,,,,
22.5,27.3,0,,22,74,1014.6,,,0,,,,
21.4,26.2,0,,31,66,1011.3,,,0,,,,
21.5,26.7,0,,24,69,1008.5,,,0,,,,
20.8,26,0,,19,57,1009.3,,,0,,,,
18.4,25.9,0,,11,68,1010.7,,,0,,,,
20.3,26.8,0,,15,75,1010.7,,,1,,,,
20.8,26.9,2.8,,9,82,1010.8,,,0,,,,
21.9,26,0.8,,13,89,1010.2,,,1,,,,
21.1,24.7,10.8,,13,90,1010.9,,,1,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
22.4,27.7,2.8,,30,70,1016.1,,,0,,,,
21.2,26.9,0,,17,83,1016.3,,,0,,,,
20.7,26.3,0,,20,62,1016.8,,,0,,,,
19.4,25.5,0.2,,20,58,1017.9,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
21.1,26.8,11.4,,28,70,1019.8,,,0,,,,
21.8,26.6,0,,33,74,1023,,,0,,,,
21,26,0.6,,35,72,1021.6,,,0,,,,
22,25,0,,28,71,1018.9,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
22,26,17,,30,88,1003.8,,,1,,,,
21,26,3,,22,73,1000.3,,,1,,,,
20,25,17.2,,22,81,1000.9,,,1,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17,27,6.4,,17,87,1018.4,,,1,,,,
20,24,4,,17,74,1021.1,,,0,,,,
19,24,0,,24,58,1021.1,,,0,,,,
19,25,0.2,,26,62,1020.7,,,1,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
19,25,0,,20,64,1022.4,,,0,,,,
19,24,0,,19,65,1021.5,,,0,,,,
19,24,0,,15,53,1020.1,,,0,,,,
17,24,0,,13,57,1020.4,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
19,24,10.2,,20,65,1013.3,,,0,,,,
18,23,0,,17,53,1012.9,,,0,,,,
18,24,0.6,,17,89,1015.4,,,0,,,,
18,25,0,,22,75,1018.8,,,0,,,,
19,25,0,,20,77,1016.3,,,0,,,,
21.2,26.1,0.2,,28,87,1014.9,,,0,,,,
22.6,26.7,0,,22,85,1015.2,,,0,,,,
23,27.8,0,,19,88,1013.8,,,0,,,,
21.7,27.9,0,,17,79,1010.5,,,1,,,,
21.7,24.9,1.4,,31,80,1008.6,,,0,,,,
19.9,24.7,0,,22,60,1017.2,,,0,,,,
17.8,23.3,0.2,,22,86,1022.4,,,0,,,,
18.4,24.2,0,,20,49,1022,,,0,,,,
20.3,24.9,0,,24,80,1019.1,,,0,,,,
21.7,25.7,0,,26,94,1016,,,0,,,,
22.3,25.1,0,,22,84,1012.1,,,1,,,,
19.8,24.5,2,,19,85,1009.9,,,1,,,,
19.4,24.4,2,,22,65,1012.8,,,0,,,,
17.3,24,0,,11,63,1013.7,,,1,,,,
17,23.6,3.6,,15,68,1015.4,,,0,,,,
15.8,23.7,0.2,,15,56,1016.5,,,0,,,,
16.7,23.7,0.6,,17,55,1019.8,,,0,,,,
16.9,23.5,0,,20,57,1022.7,,,0,,,,
18,23.4,0,,17,60,1023.7,,,0,,,,
16.6,23.3,0.4,,22,56,1023.3,,,0,,,,
17.5,23.2,0.2,,24,59,1022.4,,,1,,,,
17.1,22.2,4.8,,24,67,1020.3,,,1,,,,
17.9,23.8,1.8,,15,98,1018.8,,,0,,,,
18.5,23.7,0,,15,61,1018.1,,,0,,,,
18.1,23.2,0,,17,55,1019.3,,,0,,,,
16.2,23.6,0,,20,49,1019.2,,,0,,,,
17.2,24.8,0,,20,63,1017.5,,,0,,,,
19.8,24.2,0,,17,63,1014.4,,,1,,,,
17.1,22.8,37.4,,13,89,1008.4,,,1,,,,
18.7,21.8,2,,24,56,1011.7,,,0,,,,
17.5,21.9,0,,28,52,1018.1,,,0,,,,
17.5,22.4,0,,20,51,1021.5,,,0,,,,
16.5,22.6,0,,11,76,1021.3,,,1,,,,
16.3,22.7,5.6,,15,76,1021.7,,,0,,,,
17.4,21.5,1,,17,50,1024.3,,,0,,,,
15.6,22.5,0,,22,70,1025,,,0,,,,
17.7,23.1,0,,31,61,1024.7,,,0,,,,
19.1,23.9,0,,28,75,1023.2,,,0,,,,
19.2,24.6,0.2,,30,75,1021.5,,,1,,,,
19.1,23.5,2.4,,19,83,1018.6,,,1,,,,
20.4,24.9,5,,20,95,1007,,,1,,,,
17.6,21.7,5.8,,30,64,1012.6,,,0,,,,
18.1,21.6,0,,20,48,1020.7,,,0,,,,
17,21.9,0,,24,47,1025,,,0,,,,
17.4,22.6,0,,24,62,1022.5,,,1,,,,
17.7,22.8,4.8,,11,92,1016.8,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
17.3,21.3,0.2,,22,53,1025.2,,,0,,,,
16.6,19.7,0,,15,60,1023.1,,,0,,,,
16.3,21.1,0.2,,30,69,1023.7,,,0,,,,
17.4,22.4,0.4,,28,65,1024.2,,,0,,,,
18.4,22.6,0,,24,70,1021.3,,,1,,,,
17.6,22.9,1.6,,26,75,1018.7,,,1,,,,
16.7,21,20.8,,13,94,1015.2,,,1,,,,
16.8,21.3,4,,22,78,1014.9,,,0,,,,
17.4,21.1,0.4,,19,68,1019.5,,,0,,,,
16,20.5,0,,11,56,1021.4,,,0,,,,
13.5,20.8,0,,11,59,1023.4,,,0,,,,
13.6,22,0,,15,66,1021.7,,,1,,,,
15.7,20.6,1.4,,13,69,1021.8,,,0,,,,
14.4,20.3,0.4,,26,88,1016.6,,,1,,,,
16.6,20.1,2.2,,39,59,1014.2,,,0,,,,
16.2,19.8,0,,31,65,1012.6,,,0,,,,
16.1,20.2,0,,15,63,1016.3,,,1,,,,
13.2,19,5,,15,71,1018.9,,,0,,,,
13.2,20,0.2,,11,60,1019.8,,,0,,,,
13.2,20.8,0,,11,76,1020.9,,,0,,,,
14.3,21,0,,24,76,1019.1,,,1,,,,
16.1,18.1,13.6,,33,85,1016.3,,,1,,,,
14.8,19.1,28.4,,26,65,1020.9,,,0,,,,
15.2,19.5,0,,20,70,1025.5,,,0,,,,
13.1,19.5,0.2,,15,76,1026.1,,,0,,,,
15,20.5,0.2,,20,73,1024.6,,,0,,,,
16.8,20.2,0,,20,75,1024.8,,,1,,,,
15.9,19,1.2,,19,89,1025.4,,,0,,,,
16.1,20,0,,17,66,1025.5,,,1,,,,
13.5,20.2,2,,19,83,1025.6,,,1,,,,
16.9,19.5,4.4,,30,91,1021.1,,,1,,,,
16.9,20.2,30,,20,100,1014,,,1,,,,
18,20.2,13.6,,19,94,1010.6,,,1,,,,
17.1,21.4,12.4,,22,94,1009.7,,,1,,,,
17.5,20.5,1.4,,28,88,1008.2,,,1,,,,
17.1,19.8,2.2,,31,74,1013.1,,,0,,,,
14.5,19.3,0.2,,26,72,1015.4,,,1,,,,
14.8,20.1,3.8,,20,85,1015.1,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
